Date,Close,High,Low,Open,Volume,sector_XLB_ret,sector_XLC_ret,sector_XLE_ret,sector_XLF_ret,sector_XLI_ret,sector_XLK_ret,sector_XLP_ret,sector_XLRE_ret,sector_XLU_ret,sector_XLV_ret,sector_XLY_ret,MA5,EMA5,Close/MA5,MA10,EMA10,Close/MA10,MA20,EMA20,Close/MA20,MA50,EMA50,Close/MA50,MA100,EMA100,Close/MA100,MA200,EMA200,Close/MA200,RSI,MACD,MACD_signal,Momentum,Volatility_5,Range_5,Volatility_10,Range_10,Volatility_20,Range_20,Return_1d,Return_1d_future,Return_5d,Return_5d_future,Return_10d,Return_10d_future,DayOfWeek,Day,Month,Year,IsMonthStart,IsMonthEnd,Target
2020-02-07,3327.7099609375,3341.419921875,3322.1201171875,3335.5400390625,3733920000,-0.01427143511003759,-0.0007156128608167833,-0.006990071907983397,-0.003544775106004594,-0.007239575307770196,-0.009144097846405908,0.001246544683647599,0.000501110713534203,-0.003197639464628921,-0.007799674251279809,-0.004345520076933451,3310.93798828125,3316.0611437742045,1.005065625727698,3285.71396484375,3302.1565478964903,1.0127813913636718,3294.651989746094,3286.783029091671,1.010033827941249,3230.8763916015623,3231.982381567681,1.0299713011576828,3125.6399951171875,3153.2997498455775,1.0646491490177954,3021.7829931640626,3050.1931683691096,1.1012405485322776,49.71715670183892,22.259023460248045,21.429512492179196,32.239990234375,38.99945246977148,23.157958984375,40.695452160842684,30.50400390625,33.12825081278249,25.73896484375,-0.005400853672730133,-0.007273112092421985,0.03168169497862894,-0.015517002903908117,0.009783123657927328,0.031563404750309276,4,7,2,2020,0,0,1
2020-02-10,3352.090087890625,3352.260009765625,3317.77001953125,3318.280029296875,3462730000,-0.0004993743487278213,0.005907708389540689,-0.005001948550970137,0.0029104938275863468,0.005618463472904844,0.013542045052748808,0.004201737407664385,0.011517084706439862,0.003790974319848983,0.005337231055917879,0.011300816397507463,3331.572021484375,3328.070791813012,1.0061586741255883,3296.5599853515623,3311.2353733499694,1.0168448633684246,3298.9889892578126,3293.0027489772856,1.0160961733445368,3235.10779296875,3236.6924876979924,1.0361602463992472,3129.103896484375,3157.236192183103,1.0712619966555859,3023.9125939941405,3053.1971178170847,1.1085274404254557,54.4306675946975,24.853973672739812,22.11440472829132,108.460205078125,21.226559319159875,23.499951171875,42.63988297479857,31.5179931640625,34.72939145018335,26.35697021484375,0.007326397804890528,-0.001685626419291153,0.031755219733481166,-0.005400114221901675,0.03343791030315724,0.0715681267398145,0,10,2,2020,0,0,1
2020-02-11,3357.75,3375.6298828125,3352.719970703125,3365.8701171875,3762940000,0.005494428276300534,-0.0010680231258042294,0.011170902704403352,0.003547405543447235,0.0038039367653579514,-0.003365101731778841,-0.003719211875582995,0.01212880276270778,0.003631154286528604,0.005985401732344187,0.007860810703745447,3343.60400390625,3337.963861208675,1.004230762996223,3304.710986328125,3319.692578195429,1.0160495165511605,3302.4699951171874,3299.1691538365917,1.0167389877771928,3239.1901953125,3241.4398411216007,1.036601680524679,3132.6140966796875,3161.2067626349226,1.0718683809662155,3026.001944580078,3056.2274947542282,1.109632466037942,55.029051009452665,27.055321116633422,23.10258800595974,81.510009765625,12.338344961056341,22.819970703125,45.98352857618897,30.552978515625,36.99862738157677,26.51746826171875,0.0016884725532351208,-0.006421148851264991,0.018243599266717148,-0.008387077702641799,0.024879132788985237,0.07744862348472159,1,11,2,2020,0,0,1
2020-02-12,3379.449951171875,3381.469970703125,3369.719970703125,3370.5,3930910000,0.0054646184301354594,0.01300581031317627,0.0134415937073884,0.0006425969445211788,0.009356317743782983,0.01082419637176324,-0.00046668048805265094,0.006358303742786342,0.0007234834716924876,0.00124767060076314,0.010245756912891979,3352.556005859375,3351.792557863075,1.0080219227555025,3315.3159912109377,3330.557555100237,1.0193447502835205,3307.2849975585937,3306.814944059,1.0218199984780727,3243.9595947265625,3246.852002300043,1.0417669679565578,3136.3406958007813,3165.528409932684,1.0775136628799895,3028.1840441894533,3059.4436385991803,1.1159988632977704,57.17210785233997,30.202751018105573,24.52262060838891,106.050048828125,18.79972576784253,20.403955078125,50.012478112798554,29.569970703125,40.45662577540196,26.25196533203125,0.006462646466197652,0.001633108431482233,0.01342254019177247,0.0018439213273744315,0.03239752306224286,0.1345156844098283,2,12,2,2020,0,0,0
2020-02-13,3373.93994140625,3385.090087890625,3360.52001953125,3365.89990234375,3500890000,-0.0036231845512733063,0.00017556282099739917,-0.0030887156504511015,-0.00032098936802371636,-0.005632035237293831,-0.0026525485718560393,0.005913558929424578,0.006075632380495799,0.0111351476818351,-0.00469617929243249,-0.0017404606585372795,3358.18798828125,3359.1750190441335,1.0046906108830025,3324.343994140625,3338.4452617013303,1.0149190178131509,3311.5174926757813,3313.2078009492143,1.0188501038779143,3249.1609912109375,3251.835843049306,1.0384034372359026,3140.15939453125,3169.6553709519626,1.0744486242584184,3030.3245935058594,3062.572955045022,1.113392257924044,61.16945822325919,31.884950292735084,25.995086545258147,90.280029296875,20.41128037924187,22.603955078125,51.78035183593811,27.7159912109375,42.83310053243111,26.58197021484375,-0.0016304457368023773,-0.001840140959261105,0.008416546175419981,0.010842615955733548,0.02749372094349445,0.1420747184926885,3,13,2,2020,0,0,1
2020-02-14,3380.159912109375,3380.68994140625,3366.14990234375,3378.080078125,3419700000,0.00016535378984405824,0.00123114025874127,-0.00528521549601324,0.0012849180313037056,-0.0012977867223170625,0.004334080420320463,0.002320421934149053,0.011594010663485088,0.006722199732257073,0.0007702532485824864,-0.001516530197421151,3368.677978515625,3366.1699833992143,1.0034084390573923,3339.8079833984375,3346.029743593702,1.0120821103822493,3314.6849853515623,3319.584192488277,1.019752986195419,3254.9001904296874,3256.868159483034,1.038483429399152,3144.043193359375,3173.8237777075547,1.0750997057701717,3032.6067431640627,3065.733024269543,1.1146054198186917,72.33436346542933,33.3357314296004,27.4632155221266,154.639892578125,12.943504908217006,21.652001953125,40.94540081312075,22.40498046875,45.50415008134441,26.59447021484375,0.0018435333204338544,0.0029284936704203623,0.01576157531382294,0.04782246904526488,0.04794262371392688,0.09382147395924445,4,14,2,2020,0,0,0
2020-02-18,3370.2900390625,3375.010009765625,3355.610107421875,3369.0400390625,3750400000,-0.002479185093603342,0.006673654707501697,-0.008244967487324173,-0.008662203562297077,-0.005671394135730257,-0.00372693102179833,-0.0035499274868476816,-0.0009548711866058657,0.008381617030378985,-0.00356033664453137,-7.568856928785728e-05,3372.31796875,3367.543335286977,0.9993986540693102,3351.9449951171873,3350.4407064062107,1.0054729549476606,3316.7184814453126,3324.413320733441,1.016151976092298,3260.050791015625,3261.3160763292876,1.0338151934168276,3148.0800927734376,3177.7141987244845,1.0705858617762476,3034.8705932617186,3068.7634423271843,1.1105218280296725,66.62190768200526,33.30514864215638,28.631602146132558,121.3701171875,9.101239702977576,18.633984375,26.424269326872448,21.0669677734375,47.087872796707124,27.0134765625,-0.002919942636890105,-0.004683745179229204,0.005429433784498228,0.07738613492952706,0.03735706638083447,0.12216939889466616,1,18,2,2020,0,0,1
2020-02-19,3386.14990234375,3393.52001953125,3378.830078125,3380.389892578125,3614200000,0.002650941381704408,0.004535898834480134,0.013301419635913359,0.007443410765896719,-0.0003564776532946068,0.011911800012716078,-0.001084090070648025,-0.014101494556195027,-0.010848257748359624,0.004635355698465293,0.004480297341355133,3377.99794921875,3373.745524305901,1.002413249873904,3360.8009765625,3356.9332874857632,1.007542525117681,3319.986474609375,3330.292995172518,1.0199288244817803,3265.4251904296875,3266.2115204867177,1.0369705949068693,3152.092890625,3181.8416384001134,1.0742544778470475,3037.073143310547,3071.921516556205,1.114938541997936,69.05013331925342,34.16681619417659,29.738644955741364,88.559814453125,6.105653923581984,16.989990234375,20.31806462323057,19.90498046875,49.58705081709055,27.08897705078125,0.004705785881164548,0.0038301337145132397,0.008458015737845326,0.08656170089887505,0.02685591965427525,0.08179551441185584,2,19,2,2020,0,0,0
2020-02-20,3373.22998046875,3389.14990234375,3341.02001953125,3380.449951171875,4019180000,0.0016524222160061441,-0.010246513206676244,-0.0010938638601430961,-0.0019275826557723086,-0.0014262193211264096,-0.010409599069214459,0.0007751111638825137,0.011151671080945169,0.003560883605116416,-0.006439888035252417,0.00037805856422279405,3376.753955078125,3373.5736763601844,0.9989564017229993,3364.65498046875,3359.896322573579,1.0025485525409816,3322.5604736328123,3334.3822318673974,1.0152501383309773,3269.971591796875,3270.4083228389545,1.031577763223054,3156.0489892578125,3185.6315065598887,1.0688142015381106,3039.276943359375,3074.919610724489,1.1098791072129972,64.99885938367471,33.42189738941579,30.475295442476252,38.5400390625,6.364032694718197,24.265966796875,18.37744472136255,22.3349609375,50.999426230486996,28.60897216796875,-0.00381551976362815,0.01062990951052356,-0.0018405275393909015,0.13242757704880126,0.01155730809751021,0.11550825936710463,3,20,2,2020,0,0,0
2020-02-21,3337.75,3360.760009765625,3328.449951171875,3360.5,3908780000,-0.004619035755329182,-0.015266001399596774,-0.011863572194098393,-0.009655497003335012,-0.004999697403320402,-0.022414504387314294,0.0017045336812071543,0.0052745387689348,-0.001845050140809934,0.000580352136140716,-0.015265827207428861,3369.515966796875,3361.63245090679,0.9905725430269818,3363.8519775390623,3355.8697184692915,0.9922404500217759,3323.1709716796877,3334.70297168955,1.004387083434634,3274.007392578125,3273.0491729237015,1.0194692924537598,3159.8085888671876,3188.6437539547424,1.0563139842583331,3041.5454431152343,3077.5348384784743,1.0973862013323676,70.33669908547807,29.627083389438667,30.305653031868736,-8.030029296875,18.797946134825114,25.81396484375,19.438622280892616,24.2089599609375,51.10993197574679,28.97398681640625,-0.01051810302712286,0.034675736353938724,-0.010726314645413071,0.12982446571356432,-0.002400046992498295,0.12292543270426481,4,21,2,2020,0,0,0
2020-02-24,3225.889892578125,3259.81005859375,3214.64990234375,3257.610107421875,4851160000,-0.028173763700431786,-0.03349943666018884,-0.046176737869119355,-0.032499267269302856,-0.028471902187069964,-0.04133123408600348,-0.023047388713251626,-0.013355927122112865,-0.011659349856917856,-0.03151908064938658,-0.03438238223133516,3338.661962890625,3316.384931463902,0.9662223754408303,3353.669970703125,3332.2370228527157,0.9618984338825058,3319.6919677734377,3324.3398212979855,0.9717437412549372,3275.8747900390626,3271.199789380738,0.9847415116069373,3162.300087890625,3189.3813012542155,1.020108719261339,3043.27779296875,3079.011008171008,1.060005070858561,46.83991930539931,17.392994525154336,27.72312133052586,-101.820068359375,65.51480549080354,31.93798828125,47.247926722630716,26.7949951171875,55.29179596382995,28.64949951171875,-0.03351362667122315,0.031225503677940747,-0.045639858332908956,0.043899616846250655,-0.03059763908351243,0.17452006282716925,0,24,2,2020,0,0,0
2020-02-25,3128.2099609375,3246.989990234375,3118.77001953125,3238.93994140625,5596760000,-0.04314464372346005,-0.026733127860679162,-0.04415181940963775,-0.033926566280896076,-0.04075864331985768,-0.03199420530143127,-0.018049227212334595,-0.025138579586050258,-0.021004040162771687,-0.0303482839258582,-0.02670490322297303,3290.245947265625,3253.659941288435,0.9507526218631814,3331.2819580078126,3295.1411934135854,0.93904088587213,3313.9209716796877,3305.6607869779396,0.9439603381223486,3275.6063916015623,3265.5923451280623,0.9550017880530527,3164.1796875,3188.1699875845775,0.9886322111526734,3044.5652429199217,3079.50054998958,1.0274734523137885,29.51375580602202,-0.1824598956900445,22.14200508528268,-223.880126953125,110.38332758249156,53.702001953125,85.57568973698336,36.1679931640625,68.17172649475619,33.8429931640625,-0.030279995565056117,0.003792872126663349,-0.0718276692270492,0.041566586494143465,-0.0667882190165141,0.08534363396939804,1,25,2,2020,0,0,0
2020-02-26,3116.389892578125,3182.510009765625,3108.989990234375,3139.89990234375,5484650000,-0.003386300254565433,-0.001894428756425648,-0.03018615188649265,-0.0073021610859718145,-0.007573672754465743,0.004551298339590781,-0.005643523592423816,-0.008678894786897096,-0.010139667416798948,-0.00010299707644101375,-0.00792086390010649,3236.2939453125,3207.903258384999,0.9629501971203679,3307.145947265625,3262.6409568980466,0.9423200373587326,3305.928466796875,3287.6349875112905,0.9426670673239356,3274.5627880859374,3259.7412685574764,0.9516964841586475,3166.4674853515626,3186.7485995646475,0.9841850285830812,3045.7401928710938,3079.8676081247895,1.0231962331758944,21.877238968157656,-14.893234939029298,14.734957080420283,-241.360107421875,117.48636368836696,65.468017578125,108.30069275345859,41.22900390625,80.9877735199157,35.8909912109375,-0.0037785406053220116,0.04620375000379062,-0.07966570221209301,-0.0043864848936570056,-0.07188150023732409,0.13679607562483675,2,26,2,2020,0,0,0
2020-02-27,2978.760009765625,3097.070068359375,2977.389892578125,3062.5400390625,7064710000,-0.04685239122896068,-0.03947599338510299,-0.05347800471609865,-0.042731898975223226,-0.03712349871520704,-0.05393754503359838,-0.04070036717217085,-0.05652787199410969,-0.04498223234101284,-0.0339785134623255,-0.040414965339230724,3157.399951171875,3131.5221755118746,0.9434218204317298,3267.076953125,3211.026239237606,0.9117507951309209,3291.1964721679688,3258.218322964084,0.9050690333912104,3270.7619873046874,3248.7223956636785,0.9107235626828076,3167.1487866210937,3182.6300136280333,0.9405178633693262,3046.5746423339842,3078.861562369972,0.9777406955253831,14.343425143474107,-37.22806945729735,4.342351772876756,-400.68994140625,133.84984244247815,79.778076171875,146.10330154851107,52.022021484375,109.12615302108725,40.79599609375,-0.04416324258407911,0.008306774480526968,-0.11694132122242928,-0.014940750317817053,-0.11856661503961752,0.2008030745122802,3,27,2,2020,0,0,0
2020-02-28,2954.219970703125,2959.719970703125,2855.840087890625,2916.89990234375,8569570000,-0.01088192885406658,0.0029636859235580015,-0.0008828925812941479,-0.027076448918127105,-0.018269662581403612,0.007639713503645007,-0.019776966669897478,-0.024655501804466406,-0.033421275398868855,-0.012897314139303617,-0.006433271293443843,3080.6939453125,3072.421440575625,0.9589462709199612,3225.1049560546876,3164.334190413155,0.9160073892035626,3274.724475097656,3229.2660989392307,0.9021277952292541,3266.0173876953127,3237.173280959343,0.9045328361793538,3167.1708862304686,3178.1070424810055,0.9327630484186487,3047.173692626953,3077.621347527516,0.9694951022487683,14.16534749527652,-56.26022988021623,-7.778164557741842,-419.719970703125,112.91592997003083,94.092041015625,170.28044851407685,59.9530029296875,132.65143426580576,43.8344970703125,-0.008238340444361891,-0.04401290862662399,-0.11490675733559286,-0.006106287497449681,-0.12440054594694017,0.08970791415030765,4,28,2,2020,0,0,1
2020-03-02,3090.22998046875,3090.9599609375,2945.18994140625,2974.280029296875,6381330000,0.04286797785506136,0.034673055356837956,0.040423984870184615,0.0511471337943501,0.035166915147274436,0.057825392195210545,0.05345747893186381,0.0497415915311501,0.05886124193705955,0.04686347138142999,0.03436069689671872,3053.561962890625,3078.3576205400004,1.0120082768988299,3196.111962890625,3150.86069769599,0.9668716291383881,3267.9599731445314,3216.024563846804,0.9456143911993009,3263.9715869140623,3231.410798587163,0.9467698777949298,3168.685285644531,3176.3669026391785,0.9752404236762746,3048.3700427246094,3077.7468065617572,1.0137319082517706,29.30808636371178,-59.680523109117075,-18.158636268016892,-289.929931640625,81.13011074413464,114.214013671875,165.5637384585933,73.0760009765625,138.60842755764278,47.74049072265625,0.046039229006110016,0.02892079893322963,-0.042053484969059474,0.12512740101920805,-0.08577402820557545,0.2950803737583372,0,2,3,2020,0,0,0
2020-03-03,3003.3701171875,3136.719970703125,2976.6298828125,3096.4599609375,6376510000,-0.008730332294498488,-0.032939602674161184,-0.03057318127530262,-0.03756722445672933,-0.024454668588757444,-0.03797647832818796,-0.013586430686975404,-0.0007764846308759843,-0.012302521163457758,-0.02485832202814442,-0.024204852326629278,3028.593994140625,3053.3617860891673,0.9916714234387557,3159.419970703125,3124.0442285126283,0.9506080688978819,3255.682482910156,3195.771759403061,0.9225009296677108,3260.21619140625,3222.4680267675685,0.9212180852006742,3169.788386230469,3172.9412237193433,0.9474986185936297,3049.00529296875,3077.0067400008193,0.9850327659691217,25.18207290575978,-68.60911204753984,-28.248731423921484,-366.919921875,70.98992872689328,120.588037109375,163.31651525342713,87.14501953125,150.7287840711806,54.10599365234375,-0.028107896121075893,-0.0404936536792998,-0.03990775725059914,0.042030003691464035,-0.10886894529025892,0.18748302293089236,1,3,3,2020,0,0,1
2020-03-04,3130.1201171875,3130.969970703125,3034.3798828125,3045.75,5073020000,0.041467644388261116,0.03603068387495556,0.02365300755562294,0.033085568375974095,0.04132779585923796,0.042922648193925106,0.04912060844196309,0.03887001091214559,0.056742828591195504,0.05764775880716799,0.03455618992789544,3031.3400390625,3078.947896455278,1.032586274338114,3133.8169921875,3125.148935544423,0.9988203283697752,3247.308984375,3189.519222049198,0.9639120059866878,3258.71119140625,3218.84654011737,0.960539284807483,3171.8955883789063,3172.0932810157424,0.9868294935859611,3050.358243408203,3077.5352313161097,1.0261483627215464,34.778575374039065,-64.71146392752826,-35.54127792464284,-256.02978515625,75.36579129073445,125.20205078125,142.57452313177035,95.3350341796875,152.9140645110084,57.62000732421875,0.04220259077449118,0.03511318936178087,0.004405810916687347,0.14180458418487207,-0.07561088331589716,0.3052499852890542,2,4,3,2020,0,0,0
2020-03-05,3023.93994140625,3083.0400390625,2999.830078125,3075.699951171875,5579290000,-0.03171219190241359,-0.03648830822668392,-0.03658530558017714,-0.04821887498478927,-0.04892629109208224,-0.03156011020506888,-0.018823270390060376,-0.02294845386041322,-0.01542449021518777,-0.023202513349880105,-0.037288075265309084,3040.376025390625,3060.6119114389357,0.9945940621005052,3098.88798828125,3106.7473002465726,0.9758145350337207,3231.771484375,3173.7497667498697,0.9356911390630259,3254.7655908203124,3211.2031440894825,0.9290807147325512,3172.7536889648436,3169.1595515185245,0.9530963440130311,3051.2767932128904,3077.001944849345,0.9910408482549183,30.971635844680975,-69.39051188525445,-42.311124716765164,-349.2900390625,70.00333332664525,117.9080078125,118.0872963381399,98.8430419921875,159.22535022981478,60.58900146484375,-0.033922077046888544,0.01734973175801735,0.015167362087749936,0.21901608953949148,-0.1035476504966798,0.25506459154708927,3,5,3,2020,0,0,0
2020-03-06,2972.3701171875,2985.929931640625,2901.5400390625,2954.199951171875,6555240000,-0.026019206994140398,-0.017356924742577662,-0.05618487963829,-0.034026367744893427,-0.008756204170085269,-0.0211382090812563,-0.007899443432243802,-0.01710458725527042,-0.008128985922217558,-0.005323913204024366,-0.01537259308964134,3044.0060546875,3031.1979800217905,0.976466558800142,3062.35,3082.3150851449227,0.9706173746265123,3213.1009887695313,3154.5707525058347,0.9250783363412988,3249.73279296875,3201.8371430345032,0.914650621004483,3172.7746899414065,3165.2627310367216,0.9368361789479582,3051.8168432617185,3075.9608321362916,0.9739674003537816,28.871641872604997,-76.37948971704509,-49.124797716821156,-365.3798828125,64.68755470548622,114.010009765625,88.88378879527309,104.051025390625,166.86283428089243,64.12999267578125,-0.01705385200037013,0.08221559105806175,0.006143803326891462,0.09640286525860442,-0.10946891852670215,0.2895763054403835,4,6,3,2020,0,0,0
2020-03-09,2746.56005859375,2863.889892578125,2734.429931640625,2863.889892578125,8441290000,-0.09359225619165257,-0.06663979364504691,-0.20141167014577566,-0.10724078977012441,-0.09220168375241555,-0.07591947299774815,-0.04354896548576359,-0.07064974487905451,-0.0543884794806726,-0.051981528378290065,-0.06297440600800264,2975.2720703125,2936.3186728791106,0.9231290428862434,3014.4170166015624,3021.268716681073,0.911141372765407,3184.043493652344,3115.7125911808744,0.8626013005378999,3240.196396484375,3183.983139723101,0.8476523403253512,3170.5787915039064,3156.971589008148,0.8662645653070079,3051.268293457031,3072.683212499053,0.9001371870455703,23.592465308815832,-98.99810107174426,-59.09945838780578,-479.329833984375,140.93756168278955,110.747998046875,116.00059044369584,112.481005859375,194.2135783641262,69.63800048828125,-0.07596969747745097,-0.04707116461710503,-0.1112117622465334,0.1510522031417736,-0.14858840504357562,0.22756779229168544,0,9,3,2020,0,0,1
2020-03-10,2882.22998046875,2882.590087890625,2734.0,2813.47998046875,7642040000,0.04060187119745495,0.05096746958641907,0.0474365714840983,0.05874628046167785,0.05184736036524917,0.06669895091825828,0.028712307540213144,0.048630705318377654,0.009297276977929148,0.03431056517237474,0.055291904403149905,2951.04404296875,2918.289108742324,0.9766814518868471,2989.8190185546873,2995.9889464606504,0.9640148659774239,3160.55048828125,3093.476152065434,0.9119392305725024,3233.0427978515627,3172.14968249744,0.8914914403187187,3169.4442919921876,3151.531161116279,0.909380230392721,3051.568243408203,3070.7881554639257,0.9445077909349573,30.630083292135836,-104.7683800055197,-68.23324271134857,-245.97998046875,145.24628125344196,108.447998046875,115.26741666970666,114.518017578125,201.1117363264804,75.34300537109375,0.04939630628156144,0.051379270176793446,-0.0403347346454227,0.13958621030503027,-0.07863282309702502,0.17770381945248048,1,10,3,2020,0,0,0
2020-03-11,2741.3798828125,2825.60009765625,2707.219970703125,2825.60009765625,7431200000,-0.04753413203694323,-0.042970974473633294,-0.052883336494841005,-0.05424424913108172,-0.05868736951618747,-0.0472384867325073,-0.049050368763442154,-0.053571603030501236,-0.05027339977003786,-0.03821101698333118,-0.054688235577083466,2873.29599609375,2859.319366765716,0.9540889231528564,2952.318017578125,2949.6963894337136,0.9285516893811244,3129.731982421875,3059.943174041345,0.8759152215619253,3223.0699951171873,3155.2567491764626,0.8505492859185723,3166.96119140625,3143.409353625115,0.8656184010878972,3051.144842529297,3067.5104612086875,0.8984758260574702,27.887390900472255,-119.33121738768796,-78.45283764661644,-375.010009765625,128.50384683333098,112.806005859375,129.62242749454074,119.0040283203125,215.97921711366718,80.11651611328125,-0.048868445131273974,0.10510997223518337,-0.12419339188947609,0.14314656235231782,-0.12033475357455581,0.10737765108787123,2,11,3,2020,0,0,0
2020-03-12,2480.639892578125,2660.949951171875,2478.860107421875,2630.860107421875,8850810000,-0.09627779195155128,-0.09386361855093817,-0.12474009499821137,-0.10814356181765905,-0.1035013885047883,-0.09760482999479259,-0.09395635176602624,-0.08589127843241529,-0.10093701022447421,-0.07465609107910065,-0.1010541803208782,2764.635986328125,2733.0928753698527,0.897275411607735,2902.506005859375,2864.4133900054244,0.8546545252862126,3084.7914794921876,3004.77143294961,0.8041515639126711,3208.2569921875,3128.8011861726063,0.7732048581578059,3161.7880908203124,3130.28520588161,0.7845686748521257,3049.536092529297,3061.67095306311,0.813448281086148,24.08930867537137,-150.18071920281045,-92.79841395785525,-498.1201171875,186.0800791066085,132.581982421875,196.69109252954124,125.2449951171875,251.82093924320307,88.63350830078124,-0.09511268097833658,-0.08497913157902792,-0.17966628284802155,0.02957180164965334,-0.16722398432718755,-0.05681604364041293,3,12,3,2020,0,0,1
2020-03-13,2711.02001953125,2711.330078125,2492.3701171875,2569.989990234375,8299070000,0.07017952563155627,0.08990065808345582,0.09229718500073592,0.13156563172981017,0.07810899815422667,0.11731886218719412,0.0851067040223552,0.08780044659923925,0.054488966680305895,0.06935558305160239,0.06186405083641611,2712.365966796875,2725.735256756985,0.9995037737229779,2878.1860107421876,2836.523686282847,0.9419196707276639,3051.6454833984376,2976.795107862147,0.8883797394814508,3197.8617919921876,3112.4176110102003,0.8477602210076605,3159.0362915039063,3121.9829249637814,0.8581794475810306,3049.176092529297,3058.181889047868,0.8890991983616315,35.476085171606684,-154.2611937545489,-105.09096991719397,-243.199951171875,145.39911573318156,159.49599609375,204.4679817638871,136.7530029296875,255.36218381147773,98.3530029296875,0.09287124972971839,0.13615777542495144,-0.08792649883842296,0.17618837591802183,-0.08232289862761699,0.06671337878574946,4,13,3,2020,0,0,0
2020-03-16,2386.1298828125,2562.97998046875,2380.93994140625,2508.590087890625,7805450000,-0.1100838634462763,-0.1127948604090061,-0.1360669288299815,-0.13709298888979082,-0.11344126206410732,-0.13813965301999775,-0.06783274006759543,-0.16001134920895732,-0.11357723308662804,-0.09860998277929445,-0.12668638729450776,2640.279931640625,2612.5334654421567,0.9037412488795458,2807.7760009765625,2754.633903833693,0.8498291466208803,3001.943981933594,2920.5412769050376,0.7948615620986906,3180.4273876953125,3083.935739316173,0.750254475874578,3152.830390625,3107.4115775944488,0.7568215181849622,3047.16244140625,3051.49480440871,0.7830661898390009,31.445216641361753,-181.61734633242577,-120.39624520024034,-704.10009765625,202.38723754283,170.01201171875,241.25719178300164,140.3800048828125,283.26773213350805,106.7280029296875,-0.11984055240393443,-0.056563588306146495,-0.13122967205959868,0.06647447347832203,-0.22784715121734944,-0.09156911978129822,0,16,3,2020,0,0,1
2020-03-17,2529.18994140625,2553.929931640625,2367.0400390625,2425.659912109375,8370250000,0.06185048711677954,0.0434358623014397,0.006832072823129032,0.05429860467511061,0.0460571551377944,0.06808141911875332,0.08432795244373414,0.06068798211780524,0.12793417140075358,0.06277507049396691,0.03850486046301094,2569.671923828125,2584.752290763521,0.9842462448040575,2760.3579833984377,2713.644092483248,0.9162543252061882,2959.8889770507812,2883.2697211432483,0.85448811121501,3166.3141845703126,3062.181002143235,0.7987804728068942,3148.162390136719,3095.9616442045835,0.8033861116346073,3046.0480908203126,3046.297741095253,0.8303184539430989,36.222045199706564,-189.5683176514044,-134.23065969047315,-474.18017578125,152.2465776684022,177.67197265625,245.11080117262236,143.0599853515625,288.09872664654034,115.10250244140624,0.05995484974402432,0.05466404170456385,-0.12248850419808743,0.03344864021937166,-0.15788269752956563,-0.02143479027639117,1,17,3,2020,0,0,0
2020-03-18,2398.10009765625,2453.570068359375,2280.52001953125,2436.5,8799300000,-0.06393627654780476,-0.03320872358942606,-0.143571623043248,-0.08488312159761324,-0.07366800981173771,-0.037677356789911576,-0.025690220614834947,-0.07024795872453093,-0.043530791397543234,-0.0331605927727352,-0.0574477616785517,2501.015966796875,2522.5348930610976,0.9588503750048295,2687.1559814453126,2656.272457060157,0.8924305526791224,2910.4864868164063,2837.063090334963,0.8239516343810196,3149.3505859375,3036.138613731981,0.7614586030416117,3142.0981909179686,3082.142603678874,0.7632161542843579,3044.3163415527342,3039.84801329984,0.7877302581613822,36.333556014146,-204.0946978995912,-148.20346733229675,-732.02001953125,131.4354859093919,188.60595703125,231.33312991395243,150.7059814453125,295.7695491038135,123.0205078125,-0.051830762729157875,-0.004685748436420334,-0.1252215307001029,-0.031289873444436456,-0.2338632359543411,-0.029305769011839677,2,18,3,2020,0,0,1
2020-03-19,2409.389892578125,2466.969970703125,2319.780029296875,2393.47998046875,7956100000,0.025522733950718246,0.01790040274219762,0.06797359832706729,0.021886457739681342,0.0007398879902369426,0.00362042036426935,-0.0333632396076633,-0.015726395520044623,-0.058204938797582484,-0.020483308117234422,0.03487717222890141,2486.765966796875,2484.819892900107,0.9688848587877307,2625.7009765625,2611.384718063424,0.9176177767707716,2862.294482421875,2796.3323095962164,0.8417686954905725,3132.79478515625,3011.5602325102614,0.7690864093601827,3136.089189453125,3068.8207678154927,0.7682784981629548,3042.346940917969,3033.5747981682807,0.7919510625737965,37.09636683022503,-212.24928912135874,-161.01263169010917,-614.550048828125,137.90031580921396,181.6259765625,212.81148181958022,157.1039794921875,294.9245904913002,127.9735107421875,0.0047078080405855705,0.045324772332281826,-0.028722427714387044,-0.08390657664832069,-0.2032282587405937,-0.046503626699511136,3,19,3,2020,0,0,0
